pdf_row_id,Bounds,Page,Path,filePaths,attributes.BBox,attributes.NumCol,attributes.NumRow,attributes.Placement,attributes.SpaceAfter,attributes.BackgroundColor,attributes.BlockAlign,attributes.BorderColor,attributes.BorderStyle,attributes.BorderThickness,attributes.ColIndex,attributes.Height,attributes.InlineAlign,attributes.RowIndex,attributes.Width,HasClip,Lang,Text,TextSize,Font.alt_family_name,Font.embedded,Font.encoding,Font.family_name,Font.font_type,Font.italic,Font.monospaced,Font.name,Font.subset,Font.weight,attributes.LineHeight,attributes.TextAlign,attributes.RowSpan
440,"[42.52400207519531, 408.7530059814453, 248.98199462890625, 432.4830017089844]",16.0,//Document/H2[29],,,,,,18.0,,,,,,,,,,,False,en,Recent Related Announcements ,14.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,16.75,,
441,"[42.52400207519531, 377.78900146484375, 343.98399353027344, 394.73899841308594]",16.0,//Document/P[84],,,,,,18.0,,,,,,,,,,,False,en,There are no recently issued Announcements related to this topic. ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,12.0,,
442,"[42.52400207519531, 310.73500061035156, 434.73199462890625, 337.85499572753906]",16.0,//Document/H1[9],,,,,,18.0,,,,,,,,,,,False,en,"A2-1-06, Use of Fannie Mae Trademarks (08/16/2017) ",16.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,19.25,,
443,"[42.52400207519531, 206.78900146484375, 534.5540008544922, 237.73899841308594]",16.0,//Document/P[85],,,,,,18.0,,,,,,,,,,,False,en,"For a list of trademarks currently used by Fannie Mae and requirements on how to refer to them, see Selling Guide A2-5-01, Fannie Mae Trade Name and Trademarks and (<https://www.fanniemae.com/about-us/trademarks>)Fannie Mae’s website. ",10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,14.0,,
444,"[42.52400207519531, 165.35299682617188, 248.98199462890625, 189.08299255371094]",16.0,//Document/H2[30],,,,,,18.0,,,,,,,,,,,False,en,Recent Related Announcements ,14.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,16.75,,
445,"[42.52400207519531, 134.38900756835938, 343.98399353027344, 151.33900451660156]",16.0,//Document/P[86],,,,,,18.0,,,,,,,,,,,False,en,There are no recently issued Announcements related to this topic. ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,12.0,,
446,"[42.52400207519531, 748.3350067138672, 303.61199951171875, 775.4550018310547]",17.0,//Document/H1[10],,,,,,18.0,,,,,,,,,,,False,en,"A2-1-07, Subservicing (12/08/2021) ",16.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,19.25,,
447,"[42.52400207519531, 685.9530029296875, 122.56199645996094, 709.6829986572266]",17.0,//Document/H2[31],,,,,,9.75,,,,,,,,,,,False,en,Introduction ,14.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,16.75,,
448,"[42.52400207519531, 666.1889953613281, 193.343994140625, 683.1390075683594]",17.0,//Document/P[87],,,,,,10.25,,,,,,,,,,,False,en,This topic contains the following: ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,12.0,,
449,"[63.17399597167969, 649.8869934082031, 67.27400207519531, 653.9869995117188]",17.0,//Document/L[28]/LI/Lbl/Figure,,"[63.47739999999976, 650.0179999999818, 67.19729999999981, 653.737999999983]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,"[72.52400207519531, 643.8890075683594, 117.38400268554688, 660.8390045166016]",17.0,//Document/L[28]/LI/LBody/Reference,,,,,,,,,,,,,,,,,False,,(<>)Overview ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,,,
451,"[63.17399597167969, 635.8869934082031, 67.27400207519531, 639.9869995117188]",17.0,//Document/L[28]/LI[2]/Lbl/Figure,,"[63.47739999999976, 635.9779999999737, 67.19729999999981, 639.6979999999749]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,"[72.52400207519531, 629.8890075683594, 281.08399963378906, 646.8390045166016]",17.0,//Document/L[28]/LI[2]/LBody/Reference,,,,,,,,,,,,,,,,,False,,(<>)Requirements for Subservicing Arrangements ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,,,
453,"[63.17399597167969, 621.8869934082031, 67.27400207519531, 625.9869995117188]",17.0,//Document/L[28]/LI[3]/Lbl/Figure,,"[63.47739999999976, 622.0589999999793, 67.19729999999981, 625.7789999999804]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,"[72.52400207519531, 615.8890075683594, 360.5140075683594, 632.8390045166016]",17.0,//Document/L[28]/LI[3]/LBody/Reference,,,,,,,,,,,,,,,,,False,,(<>)When Post-Delivery Transfers of Servicing Involve Subservicers ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,,,
455,"[42.52400207519531, 561.3529968261719, 105.3280029296875, 585.0829925537109]",17.0,//Document/H2[32],,,,,,18.0,,,,,,,,,,,False,en,Overview ,14.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,16.75,,
456,"[42.52400207519531, 488.3890075683594, 543.1840057373047, 547.3390045166016]",17.0,//Document/P[88],,,,,,13.25,,,,,,,,,,,False,en,"The servicer may use other organizations to perform some or all of its servicing functions on its behalf. Fannie Mae refers to these arrangements as “subservicing” arrangements, meaning that the servicer (the “subservicer”) other than the contractually responsible servicer (the “master” servicer) is performing the servicing functions. ",10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,14.0,,
457,"[42.52400207519531, 463.1889953613281, 347.6940002441406, 480.1390075683594]",17.0,//Document/P[89],,,,,,13.25,,,,,,,,,,,False,en,The following are not considered to be subservicing arrangements: ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,12.0,,
458,"[63.17399597167969, 443.98699951171875, 67.27400207519531, 448.0870056152344]",17.0,//Document/L[29]/LI/Lbl/Figure,,"[63.47739999999976, 444.10599999999977, 67.19729999999981, 447.8259999999864]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,"[72.52400207519531, 437.98899841308594, 492.9040069580078, 454.9389953613281]",17.0,//Document/L[29]/LI/LBody,,,,,,,,,,,,,,,,,False,,"when a computer service bureau is used to perform accounting and reporting functions, and ",10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,,,
460,"[63.17399597167969, 429.98699951171875, 67.27400207519531, 434.0870056152344]",17.0,//Document/L[29]/LI[2]/Lbl/Figure,,"[63.47739999999976, 430.1869999999908, 67.19729999999981, 433.90699999999197]",,,Block,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,"[72.52400207519531, 409.98899841308594, 525.4539947509766, 440.9389953613281]",17.0,//Document/L[29]/LI[2]/LBody,,,,,,,,,,,,,,,,,False,,"when the originating seller/servicer sells and assigns servicing to another seller/servicer, unless the originating seller/servicer continues to be the contractually responsible servicer. ",10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,,,
462,"[42.52400207519531, 371.4530029296875, 334.50799560546875, 395.18299865722656]",17.0,//Document/H2[33],,,,,,18.0,,,,,,,,,,,False,en,Requirements for Subservicing Arrangements ,14.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,16.75,,
463,"[42.52400207519531, 326.48899841308594, 538.1239929199219, 357.4389953613281]",17.0,//Document/P[90],,,,,,11.25,,,,,,,,,,,False,en,The servicer may use a subservicer only if it will not interfere with the servicer’s ability to meet Fannie Mae’s remitting and reporting requirements. ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,13.875,,
464,"[42.52400207519531, 259.28900146484375, 543.4340362548828, 318.23899841308594]",17.0,//Document/P[91],,,,,,11.125,,,,,,,,,,,False,en,"The master servicer may not enter into new subservicing arrangements or extend existing arrangements to include newly originated mortgage loans, unless both the master servicer and the subservicer are Fannie Mae-approved servicers in good standing who are able to perform the duties associated with the master servicer/subservicer arrangement. ",10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,14.0,,
465,"[42.52400207519531, 206.08900451660156, 539.7039947509766, 251.03900146484375]",17.0,//Document/P[92],,,,,,11.25,,,,,,,,,,,False,en,The master servicer must ensure that its written agreement with the subservicer acknowledges Fannie Mae’s right to rescind its recognition of the subservicing arrangement if Fannie Mae decides to transfer the master servicer’s portfolio for any reason. ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,14.0,Justify,
466,"[42.52400207519531, 110.88900756835938, 548.3040008544922, 197.83900451660156]",17.0,//Document/P[93],,,,,,18.0,,,,,,,,,,,False,en,"The master servicer is not required to submit each separate subservicing arrangement under an existing subservicing agreement to Fannie Mae for its approval. However, if the arrangement is a new one, the subservicer must submit the applicable Letter of Authorization for P&I Custodial Account ((<https://www.fanniemae.com/content/guide_form/1013.pdf>)Form 1013) for a P&I custodial account and Letter of Authorization for T&I Custodial Account ((<https://www.fanniemae.com/content/guide_form/1014.pdf>)Form 1014) for a T&I custodial account indicating that it has established the required custodial accounts and submit these forms electronically to Fannie Mae’s Custodial Accounting Team (see (<>)F-4-02, List of Contacts). ",10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,14.0,,
467,"[42.52400207519531, 696.1889953613281, 553.7940063476562, 783.1390075683594]",18.0,//Document/P[94],,,,,,18.0,,,,,,,,,,,False,en,"Even if a subservicing arrangement is known, approved of, or consented to by Fannie Mae, the master servicer remains fully liable to Fannie Mae for the performance of all servicing obligations. Fannie Mae may enforce any rights and remedies it may have against the master servicer for breach of the servicing obligations, whether such breach was caused by the master servicer or by the subservicer. In addition to the foregoing and not in limitation thereof, Fannie Mae also may enforce any rights and remedies it may have against the subservicer for breach of the servicing obligations (see (<>)A2-7-03, Post-Delivery Servicing Transfers). ",10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,14.0,,
468,"[42.52400207519531, 656.9889984130859, 536.4640045166016, 687.9389953613281]",18.0,//Document/P[95],,,,,,11.125,,,,,,,,,,,False,en,The master servicer must confirm its existing subservicing arrangements when it submits the Lender Record Information ((<https://www.fanniemae.com/content/guide_form/form-582-lender-record-information>)Form 582) each year. ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,13.875,,
469,"[42.52400207519531, 617.7890014648438, 497.5540008544922, 648.7389984130859]",18.0,//Document/P[96],,,,,,16.0,,,,,,,,,,,False,en,"The following table describes requirements, pursuant to the MSSC and the Guides, of a subservicing arrangement. ",10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,14.0,,
470,"[58.313995361328125, 105.18899536132812, 543.4040069580078, 726.6390075683594]",18.0,//Document/Table[9],['tables/fileoutpart8.xlsx'],,2.0,14.0,Block,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,"[58.313995361328125, 577.3190002441406, 68.35400390625, 593.218994140625]",18.0,//Document/Table[9]/TR/TD,,"[42.47829999999885, 562.7809999999881, 80.27669999999853, 608.6199999999953]",,,,,,Middle,"[[0.7019649999999729, 0.7019649999999729, 0.7019649999999729], [0.7019649999999729, 0.7019649999999729, 0.7019649999999729], None, [0.7019649999999729, 0.7019649999999729, 0.7019649999999729]]","['Solid', 'Solid', 'None', 'Solid']","[0.875, 0.375, 0, 0.375]",0.0,45.875,Center,0.0,37.75,,,,,,,,,,,,,,,,,
472,"[58.313995361328125, 577.3190002441406, 68.35400390625, 593.218994140625]",18.0,//Document/Table[9]/TR/TD/P,,,,,,,,,,,,,,,,,False,en,✓ ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed-Bold,True,700.0,12.0,,
473,"[106.35400390625, 571.3190002441406, 529.7940063476562, 599.218994140625]",18.0,//Document/Table[9]/TR/TD[2],,"[79.4367999999995, 562.7809999999881, 553.8969999999972, 608.6199999999953]",,,,,,Middle,"[0.7019649999999729, 0.7019649999999729, 0.7019649999999729]",Solid,"[0.875, 0.375, 0.375, 0.875]",1.0,45.875,Start,0.0,474.5,,,,,,,,,,,,,,,,,
474,"[106.35400390625, 571.3190002441406, 529.7940063476562, 599.218994140625]",18.0,//Document/Table[9]/TR/TD[2]/P,,,,,,,,,,,,,,,,,False,en,When a master servicer enters into a subservicing arrangement with respect to all related mortgage loans... ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed-Bold,True,700.0,12.0,Center,
475,,,//Document/Table[9]/TR[2]/TD,,"[42.47829999999885, 461.98499999998603, 80.27669999999853, 563.6209999999846]",,,,,,Before,"[[0.7019649999999729, 0.7019649999999729, 0.7019649999999729], [0.7019649999999729, 0.7019649999999729, 0.7019649999999729], None, [0.7019649999999729, 0.7019649999999729, 0.7019649999999729]]","['Solid', 'Solid', 'None', 'Solid']","[0.375, 0.375, 0, 0.375]",0.0,101.625,Center,1.0,37.75,,,,,,,,,,,,,,,,,
476,"[91.64300537109375, 472.08900451660156, 543.4040069580078, 553.0390014648438]",18.0,//Document/Table[9]/TR[2]/TD[2],,"[79.4367999999995, 461.98499999998603, 553.8969999999972, 563.6209999999846]",,,,,,Middle,"[0.7019649999999729, 0.7019649999999729, 0.7019649999999729]",Solid,"[0.375, 0.375, 0.375, 0.875]",1.0,101.625,Start,1.0,474.5,,,,,,,,,,,,,,,,,
477,"[121.15299987792969, 520.0890045166016, 164.31394958496094, 537.0390014648438]",18.0,//Document/Table[9]/TR[2]/TD[2]/P/Sub/Reference,,,,,,,,,,,,,,,,,False,,Form 101,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,,,
478,"[91.64399719238281, 520.0890045166016, 533.5240020751953, 553.0390014648438]",18.0,//Document/Table[9]/TR[2]/TD[2]/P/Sub,,,,,Block,,,,,,,,,,,,False,,The master servicer and the subservicer must execute and submit the Data Access Authorization Form () at the inception of the subservicing arrangement. ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,,,
479,"[517.7630004882812, 488.08900451660156, 543.4040069580078, 505.03900146484375]",18.0,//Document/Table[9]/TR[2]/TD[2]/P/Sub[2]/Reference,,,,,,,,,,,,,,,,,False,,Form ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,,,
480,"[91.64300537109375, 472.08900451660156, 108.80403137207031, 489.03900146484375]",18.0,//Document/Table[9]/TR[2]/TD[2]/P/Sub[2]/Reference[2],,,,,,,,,,,,,,,,,False,,101,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,,,
481,"[91.64300537109375, 472.08900451660156, 543.4040069580078, 521.0390014648438]",18.0,//Document/Table[9]/TR[2]/TD[2]/P/Sub[2],,,,,Block,,,,,,,,,,,,False,,Note: Each mortgage loan that is subject to a subservicing arrangement must be identified in Fannie Mae’s records. The master servicer and the subservicer must also execute and submit  at the termination of the subservicing arrangement. ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,,,
482,,,//Document/Table[9]/TR[3]/TD,,"[42.47829999999885, 408.7079999999987, 80.27669999999853, 462.8249999999971]",,,,,,Before,"[[0.7019649999999729, 0.7019649999999729, 0.7019649999999729], [0.7019649999999729, 0.7019649999999729, 0.7019649999999729], None, [0.7019649999999729, 0.7019649999999729, 0.7019649999999729]]","['Solid', 'Solid', 'None', 'Solid']","[0.375, 0.375, 0, 0.375]",0.0,54.125,Center,2.0,37.75,,,,,,,,,,,,,,,,,
483,"[91.64399719238281, 419.33900451660156, 538.6540069580078, 452.28900146484375]",18.0,//Document/Table[9]/TR[3]/TD[2],,"[79.4367999999995, 408.7079999999987, 553.8969999999972, 462.8249999999971]",,,,,,Middle,"[0.7019649999999729, 0.7019649999999729, 0.7019649999999729]",Solid,"[0.375, 0.375, 0.375, 0.875]",1.0,54.125,Start,2.0,474.5,,,,,,,,,,,,,,,,,
484,"[91.64399719238281, 419.33900451660156, 538.6540069580078, 452.28900146484375]",18.0,//Document/Table[9]/TR[3]/TD[2]/P,,,,,,,,,,,,,,,,,False,en,The master servicer represents and warrants to Fannie Mae that the subservicer will service those mortgage loans in accordance with all Fannie Mae requirements. ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,16.125,,
485,,,//Document/Table[9]/TR[4]/TD,,"[42.47829999999885, 115.79999999999927, 80.27669999999853, 409.5479999999952]",,,,,,Before,"[[0.7019649999999729, 0.7019649999999729, 0.7019649999999729], None, None, [0.7019649999999729, 0.7019649999999729, 0.7019649999999729]]","['Solid', 'None', 'None', 'Solid']","[0.375, 0, 0, 0.375]",0.0,293.75,Center,3.0,37.75,,,,,,,,,,,,,,,,,
486,"[91.64399719238281, 126.58900451660156, 537.7839965820312, 399.53900146484375]",18.0,//Document/Table[9]/TR[4]/TD[2],,"[79.4367999999995, 115.79999999999927, 553.8969999999972, 409.5479999999952]",,,,,,Before,"[[0.7019649999999729, 0.7019649999999729, 0.7019649999999729], None, [0.7019649999999729, 0.7019649999999729, 0.7019649999999729], [0.7019649999999729, 0.7019649999999729, 0.7019649999999729]]","['Solid', 'None', 'Solid', 'Solid']","[0.375, 0, 0.375, 0.875]",1.0,293.75,Start,3.0,474.5,,,,,,,,,,,,,,,,,
487,"[91.64399719238281, 382.58900451660156, 191.31399536132812, 399.53900146484375]",18.0,//Document/Table[9]/TR[4]/TD[2]/P,,,,,,,,,,,,,,,,,False,en,The subservicer must ,10.0,Deja Vu Sans Condensed,True,Identity-H,Deja Vu Sans Condensed,CIDFontType2,False,False,MPDFAA+DejaVuSansCondensed,True,400.0,12.0,,
